timestamp,rssi,mean,std,max,min,prediction
2026-05-11 20:26:25,-37.0,-37.95,1.532155344604456,-36.0,-41.0,OBJECT
2026-05-11 20:26:25,-37.0,-37.85,1.5256146302392357,-36.0,-41.0,OBJECT
2026-05-11 20:26:25,-35.0,-37.75,1.6393596310755,-35.0,-41.0,OBJECT
2026-05-11 20:26:25,-40.0,-37.75,1.6393596310755,-35.0,-41.0,OBJECT
2026-05-11 20:26:26,-40.0,-37.95,1.6575584454250776,-35.0,-41.0,OBJECT
2026-05-11 20:26:26,-40.0,-38.0,1.70293863659264,-35.0,-41.0,OBJECT
2026-05-11 20:26:26,-36.0,-38.0,1.70293863659264,-35.0,-41.0,OBJECT
2026-05-11 20:26:26,-40.0,-38.05,1.745709025009609,-35.0,-41.0,OBJECT
2026-05-11 20:26:26,-40.0,-38.05,1.745709025009609,-35.0,-41.0,OBJECT
2026-05-11 20:26:27,-40.0,-38.25,1.7284386017443605,-35.0,-41.0,OBJECT
2026-05-11 20:26:27,-40.0,-38.35,1.7684739183827396,-35.0,-41.0,OBJECT
2026-05-11 20:26:27,-35.0,-38.3,1.8466185312619385,-35.0,-41.0,OBJECT
2026-05-11 20:26:27,-40.0,-38.4,1.8814887722226779,-35.0,-41.0,OBJECT
2026-05-11 20:26:27,-34.0,-38.2,2.1118712081942874,-34.0,-41.0,HUMAN
2026-05-11 20:26:28,-34.0,-38.1,2.2561028345356955,-34.0,-41.0,HUMAN
2026-05-11 20:26:28,-36.0,-37.9,2.2561028345356955,-34.0,-41.0,HUMAN
2026-05-11 20:26:28,-36.0,-37.65,2.1742814905158903,-34.0,-40.0,HUMAN
2026-05-11 20:26:28,-39.0,-37.75,2.1880356487041066,-34.0,-40.0,HUMAN
2026-05-11 20:26:28,-36.0,-37.65,2.2197972880423116,-34.0,-40.0,HUMAN
2026-05-11 20:26:29,-37.0,-37.6,2.2226110770892866,-34.0,-40.0,HUMAN
2026-05-11 20:26:29,-35.0,-37.5,2.29128784747792,-34.0,-40.0,HUMAN
2026-05-11 20:26:29,-36.0,-37.45,2.3124662159694354,-34.0,-40.0,HUMAN
2026-05-11 20:26:29,-36.0,-37.5,2.2693611435820435,-34.0,-40.0,HUMAN
2026-05-11 20:26:29,-40.0,-37.5,2.2693611435820435,-34.0,-40.0,HUMAN
2026-05-11 20:26:30,-37.0,-37.35,2.1971572542719833,-34.0,-40.0,HUMAN
2026-05-11 20:26:30,-36.0,-37.15,2.127792283095321,-34.0,-40.0,HUMAN
2026-05-11 20:26:30,-35.0,-37.1,2.1656407827707715,-34.0,-40.0,HUMAN
2026-05-11 20:26:30,-38.0,-37.0,2.073644135332772,-34.0,-40.0,HUMAN
2026-05-11 20:26:30,-35.0,-36.75,1.9968725547715858,-34.0,-40.0,OBJECT
2026-05-11 20:26:31,-40.0,-36.75,1.9968725547715858,-34.0,-40.0,OBJECT
2026-05-11 20:26:31,-40.0,-36.75,1.9968725547715858,-34.0,-40.0,OBJECT
2026-05-11 20:26:31,-36.0,-36.8,1.9646882704388502,-34.0,-40.0,OBJECT
2026-05-11 20:26:31,-38.0,-36.7,1.8466185312619388,-34.0,-40.0,OBJECT
2026-05-11 20:26:31,-38.0,-36.9,1.7578395831246942,-34.0,-40.0,OBJECT
2026-05-11 20:26:32,-38.0,-37.1,1.6401219466856725,-35.0,-40.0,OBJECT
2026-05-11 20:26:32,-35.0,-37.05,1.6874537030686203,-35.0,-40.0,OBJECT
2026-05-11 20:26:32,-36.0,-37.05,1.6874537030686203,-35.0,-40.0,OBJECT
2026-05-11 20:26:32,-37.0,-36.95,1.6271140095272978,-35.0,-40.0,OBJECT
2026-05-11 20:26:32,-35.0,-36.9,1.6703293088490063,-35.0,-40.0,OBJECT
2026-05-11 20:26:33,-36.0,-36.85,1.6815171720800235,-35.0,-40.0,OBJECT
2026-05-11 20:26:33,-36.0,-36.9,1.6401219466856722,-35.0,-40.0,OBJECT
2026-05-11 20:26:33,-37.0,-36.95,1.6271140095272978,-35.0,-40.0,OBJECT
2026-05-11 20:26:33,-35.0,-36.9,1.6703293088490063,-35.0,-40.0,OBJECT
2026-05-11 20:26:33,-35.0,-36.65,1.5580436450882882,-35.0,-40.0,OBJECT
2026-05-11 20:26:34,-35.0,-36.55,1.5960889699512366,-35.0,-40.0,OBJECT
2026-05-11 20:26:34,-36.0,-36.55,1.5960889699512366,-35.0,-40.0,OBJECT
2026-05-11 20:26:34,-34.0,-36.5,1.6583123951777,-34.0,-40.0,OBJECT
2026-05-11 20:26:34,-35.0,-36.35,1.6515144564913744,-34.0,-40.0,OBJECT
2026-05-11 20:26:34,-35.0,-36.35,1.6515144564913744,-34.0,-40.0,OBJECT
2026-05-11 20:26:35,-36.0,-36.15,1.4239030865898141,-34.0,-40.0,OBJECT
2026-05-11 20:26:35,-36.0,-35.95,1.116915395184434,-34.0,-38.0,OBJECT
2026-05-11 20:26:35,-36.0,-35.95,1.116915395184434,-34.0,-38.0,OBJECT
2026-05-11 20:26:35,-39.0,-36.0,1.224744871391589,-34.0,-39.0,OBJECT
2026-05-11 20:26:35,-41.0,-36.15,1.5898113095584647,-34.0,-41.0,OBJECT
2026-05-11 20:26:36,-39.0,-36.2,1.6613247725836149,-34.0,-41.0,OBJECT
2026-05-11 20:26:36,-40.0,-36.45,1.8296174463531985,-34.0,-41.0,OBJECT
2026-05-11 20:26:36,-40.0,-36.65,1.9817921182606415,-34.0,-41.0,OBJECT
2026-05-11 20:26:36,-39.0,-36.75,2.0463381929681126,-34.0,-41.0,HUMAN
2026-05-11 20:26:36,-40.0,-37.0,2.1213203435596424,-34.0,-41.0,HUMAN
2026-05-11 20:26:37,-35.0,-36.95,2.1558061137310096,-34.0,-41.0,HUMAN
2026-05-11 20:26:37,-39.0,-37.1,2.1886068628239292,-34.0,-41.0,HUMAN
2026-05-11 20:26:37,-36.0,-37.05,2.2017038856303994,-34.0,-41.0,HUMAN
2026-05-11 20:26:37,-38.0,-37.2,2.1587033144922905,-34.0,-41.0,HUMAN
2026-05-11 20:26:37,-36.0,-37.25,2.118372016431486,-34.0,-41.0,HUMAN
2026-05-11 20:26:38,-34.0,-37.2,2.181742422927143,-34.0,-41.0,HUMAN
2026-05-11 20:26:38,-36.0,-37.2,2.181742422927143,-34.0,-41.0,HUMAN
2026-05-11 20:26:38,-36.0,-37.3,2.0760539492026697,-34.0,-41.0,HUMAN
2026-05-11 20:26:38,-36.0,-37.35,2.0316249653910043,-34.0,-41.0,HUMAN
2026-05-11 20:26:38,-39.0,-37.55,1.9868316486305526,-34.0,-41.0,OBJECT
2026-05-11 20:26:39,-36.0,-37.55,1.9868316486305526,-34.0,-41.0,OBJECT
2026-05-11 20:26:39,-35.0,-37.5,2.0371548787463363,-34.0,-41.0,HUMAN
2026-05-11 20:26:39,-38.0,-37.6,2.009975124224178,-34.0,-41.0,HUMAN
2026-05-11 20:26:39,-40.0,-37.65,2.056088519495209,-34.0,-41.0,HUMAN
2026-05-11 20:26:39,-37.0,-37.45,1.9098429254784277,-34.0,-40.0,OBJECT
2026-05-11 20:26:40,-40.0,-37.5,1.9621416870348585,-34.0,-40.0,OBJECT
2026-05-11 20:26:40,-40.0,-37.5,1.9621416870348585,-34.0,-40.0,OBJECT
2026-05-11 20:26:40,-40.0,-37.5,1.9621416870348585,-34.0,-40.0,OBJECT
2026-05-11 20:26:40,-36.0,-37.35,1.9563997546513854,-34.0,-40.0,OBJECT
2026-05-11 20:26:40,-38.0,-37.25,1.8674849396983098,-34.0,-40.0,OBJECT
2026-05-11 20:26:41,-38.0,-37.4,1.8,-34.0,-40.0,OBJECT
2026-05-11 20:26:41,-38.0,-37.35,1.7684739183827396,-34.0,-40.0,OBJECT
2026-05-11 20:26:41,-40.0,-37.55,1.8296174463531985,-34.0,-40.0,OBJECT
2026-05-11 20:26:41,-40.0,-37.65,1.904599695474091,-34.0,-40.0,OBJECT
2026-05-11 20:26:41,-36.0,-37.65,1.904599695474091,-34.0,-40.0,OBJECT
2026-05-11 20:26:42,-37.0,-37.8,1.7204650534085253,-35.0,-40.0,OBJECT
2026-05-11 20:26:42,-40.0,-38.0,1.7320508075688772,-35.0,-40.0,OBJECT
2026-05-11 20:26:42,-40.0,-38.2,1.7204650534085253,-35.0,-40.0,OBJECT
2026-05-11 20:26:42,-35.0,-38.15,1.7965244223221684,-35.0,-40.0,OBJECT
2026-05-11 20:26:42,-37.0,-38.05,1.8020821290940099,-35.0,-40.0,OBJECT
2026-05-11 20:26:43,-40.0,-38.25,1.7853571071357126,-35.0,-40.0,OBJECT
2026-05-11 20:26:43,-40.0,-38.5,1.6583123951777,-35.0,-40.0,OBJECT
2026-05-11 20:26:43,-40.0,-38.6,1.6852299546352716,-35.0,-40.0,OBJECT
2026-05-11 20:26:43,-36.0,-38.4,1.7435595774162693,-35.0,-40.0,OBJECT
2026-05-11 20:26:43,-40.0,-38.55,1.745709025009609,-35.0,-40.0,OBJECT
2026-05-11 20:26:44,-36.0,-38.35,1.7965244223221681,-35.0,-40.0,OBJECT
2026-05-11 20:26:44,-38.0,-38.25,1.7571283390805579,-35.0,-40.0,OBJECT
2026-05-11 20:26:44,-35.0,-38.0,1.8439088914585775,-35.0,-40.0,OBJECT
2026-05-11 20:26:44,-36.0,-38.0,1.8439088914585775,-35.0,-40.0,OBJECT
2026-05-11 20:26:44,-39.0,-38.05,1.8567444627627139,-35.0,-40.0,OBJECT
2026-05-11 20:26:45,-35.0,-37.9,1.9723082923316024,-35.0,-40.0,OBJECT
2026-05-11 20:26:45,-40.0,-38.0,2.0248456731316584,-35.0,-40.0,HUMAN
2026-05-11 20:26:45,-36.0,-37.8,2.0149441679609885,-35.0,-40.0,HUMAN
2026-05-11 20:26:45,-38.0,-37.7,1.9519221295943137,-35.0,-40.0,OBJECT
2026-05-11 20:26:45,-40.0,-37.9,1.9723082923316022,-35.0,-40.0,OBJECT
2026-05-11 20:26:46,-37.0,-37.9,1.9723082923316022,-35.0,-40.0,OBJECT
2026-05-11 20:26:46,-37.0,-37.75,1.920286436967152,-35.0,-40.0,OBJECT
2026-05-11 20:26:46,-40.0,-37.75,1.920286436967152,-35.0,-40.0,OBJECT
2026-05-11 20:26:46,-38.0,-37.9,1.8138357147217055,-35.0,-40.0,OBJECT
2026-05-11 20:26:46,-40.0,-38.05,1.8567444627627139,-35.0,-40.0,OBJECT
2026-05-11 20:26:47,-35.0,-37.8,1.9131126469708992,-35.0,-40.0,OBJECT
2026-05-11 20:26:47,-40.0,-37.8,1.9131126469708992,-35.0,-40.0,OBJECT
2026-05-11 20:26:47,-40.0,-37.8,1.9131126469708992,-35.0,-40.0,OBJECT
2026-05-11 20:26:47,-36.0,-37.8,1.9131126469708992,-35.0,-40.0,OBJECT
2026-05-11 20:26:47,-38.0,-37.7,1.8466185312619388,-35.0,-40.0,OBJECT
2026-05-11 20:26:48,-40.0,-37.9,1.8681541692269406,-35.0,-40.0,OBJECT
2026-05-11 20:26:48,-40.0,-38.0,1.9235384061671346,-35.0,-40.0,OBJECT
2026-05-11 20:26:48,-35.0,-38.0,1.9235384061671346,-35.0,-40.0,OBJECT
2026-05-11 20:26:48,-40.0,-38.2,1.9131126469708992,-35.0,-40.0,OBJECT
2026-05-11 20:26:48,-36.0,-38.05,1.961504524593303,-35.0,-40.0,OBJECT
2026-05-11 20:26:49,-35.0,-38.05,1.961504524593303,-35.0,-40.0,OBJECT
2026-05-11 20:26:49,-36.0,-37.85,1.956399754651385,-35.0,-40.0,OBJECT
2026-05-11 20:26:49,-40.0,-38.05,1.961504524593303,-35.0,-40.0,OBJECT
2026-05-11 20:26:49,-39.0,-38.1,1.9723082923316022,-35.0,-40.0,OBJECT
2026-05-11 20:26:49,-35.0,-37.85,2.0316249653910043,-35.0,-40.0,HUMAN
2026-05-11 20:26:50,-38.0,-37.9,2.022374841615669,-35.0,-40.0,HUMAN
2026-05-11 20:26:50,-37.0,-37.9,2.022374841615669,-35.0,-40.0,HUMAN
2026-05-11 20:26:50,-37.0,-37.75,1.9716744153130354,-35.0,-40.0,OBJECT
2026-05-11 20:26:50,-35.0,-37.6,2.0591260281974,-35.0,-40.0,HUMAN
2026-05-11 20:26:50,-35.0,-37.35,2.056088519495209,-35.0,-40.0,HUMAN
2026-05-11 20:26:51,-35.0,-37.35,2.056088519495209,-35.0,-40.0,HUMAN
2026-05-11 20:26:51,-36.0,-37.15,1.981792118260641,-35.0,-40.0,OBJECT
2026-05-11 20:26:51,-36.0,-36.95,1.883480820183736,-35.0,-40.0,OBJECT
2026-05-11 20:26:51,-36.0,-36.95,1.883480820183736,-35.0,-40.0,OBJECT
2026-05-11 20:26:51,-38.0,-36.95,1.883480820183736,-35.0,-40.0,OBJECT
2026-05-11 20:26:52,-35.0,-36.7,1.7916472867168916,-35.0,-40.0,OBJECT
2026-05-11 20:26:52,-35.0,-36.45,1.6575584454250776,-35.0,-40.0,OBJECT
2026-05-11 20:26:52,-35.0,-36.45,1.6575584454250776,-35.0,-40.0,OBJECT
2026-05-11 20:26:52,-38.0,-36.35,1.49248115565993,-35.0,-40.0,OBJECT
2026-05-11 20:26:52,-35.0,-36.3,1.5198684153570663,-35.0,-40.0,OBJECT
2026-05-11 20:26:53,-37.0,-36.4,1.4966629547095762,-35.0,-40.0,OBJECT
2026-05-11 20:26:53,-38.0,-36.5,1.5329709716755893,-35.0,-40.0,OBJECT
2026-05-11 20:26:53,-35.0,-36.25,1.3369741957120937,-35.0,-39.0,OBJECT
2026-05-11 20:26:53,-36.0,-36.1,1.1789826122551597,-35.0,-38.0,OBJECT
2026-05-11 20:26:53,-34.0,-36.05,1.2439855304624727,-34.0,-38.0,OBJECT
2026-05-11 20:26:54,-34.0,-35.85,1.2359207094308275,-34.0,-38.0,OBJECT
2026-05-11 20:26:54,-37.0,-35.85,1.2359207094308275,-34.0,-38.0,OBJECT
2026-05-11 20:26:54,-39.0,-35.95,1.3955285736952863,-34.0,-39.0,OBJECT
2026-05-11 20:26:54,-37.0,-36.05,1.3955285736952863,-34.0,-39.0,OBJECT
2026-05-11 20:26:54,-39.0,-36.25,1.5124483462254175,-34.0,-39.0,OBJECT
2026-05-11 20:26:55,-37.0,-36.35,1.49248115565993,-34.0,-39.0,OBJECT
2026-05-11 20:26:55,-34.0,-36.25,1.5771810295587503,-34.0,-39.0,OBJECT
2026-05-11 20:26:55,-34.0,-36.15,1.6515144564913744,-34.0,-39.0,OBJECT
2026-05-11 20:26:55,-35.0,-36.1,1.6703293088490065,-34.0,-39.0,OBJECT
2026-05-11 20:26:55,-36.0,-36.0,1.61245154965971,-34.0,-39.0,OBJECT
2026-05-11 20:26:56,-37.0,-36.1,1.609347693943108,-34.0,-39.0,OBJECT
2026-05-11 20:26:56,-37.0,-36.2,1.5999999999999999,-34.0,-39.0,OBJECT
2026-05-11 20:26:56,-35.0,-36.2,1.5999999999999999,-34.0,-39.0,OBJECT
2026-05-11 20:26:56,-40.0,-36.3,1.7635192088548397,-34.0,-40.0,OBJECT
2026-05-11 20:26:56,-40.0,-36.55,1.9098429254784277,-34.0,-40.0,OBJECT
2026-05-11 20:26:57,-42.0,-36.8,2.249444375840399,-34.0,-42.0,HUMAN
2026-05-11 20:26:57,-43.0,-37.05,2.6167728216259047,-34.0,-43.0,HUMAN
2026-05-11 20:26:57,-43.0,-37.45,2.8718460961548757,-34.0,-43.0,HUMAN
2026-05-11 20:26:57,-48.0,-38.05,3.6534230524263136,-34.0,-48.0,HUMAN
2026-05-11 20:26:57,-48.0,-38.75,4.121589499210226,-34.0,-48.0,HUMAN
2026-05-11 20:26:58,-46.0,-39.35,4.257640191467569,-34.0,-48.0,HUMAN
2026-05-11 20:26:58,-43.0,-39.65,4.292726406376255,-34.0,-48.0,HUMAN
2026-05-11 20:26:58,-43.0,-39.85,4.350574674683794,-34.0,-48.0,HUMAN
2026-05-11 20:26:58,-43.0,-40.15,4.350574674683794,-34.0,-48.0,HUMAN
2026-05-11 20:26:58,-34.0,-39.9,4.548626166217664,-34.0,-48.0,HUMAN
2026-05-11 20:26:59,-34.0,-39.75,4.689083066016212,-34.0,-48.0,HUMAN
2026-05-11 20:26:59,-33.0,-39.7,4.754997371187496,-33.0,-48.0,HUMAN
2026-05-11 20:26:59,-33.0,-39.65,4.819491674440366,-33.0,-48.0,HUMAN
2026-05-11 20:26:59,-33.0,-39.55,4.934318595307766,-33.0,-48.0,HUMAN
2026-05-11 20:26:59,-30.0,-39.25,5.3091901453988255,-30.0,-48.0,HUMAN
2026-05-11 20:27:00,-29.0,-38.85,5.746955715855135,-29.0,-48.0,HUMAN
2026-05-11 20:27:00,-32.0,-38.6,5.927900134111573,-29.0,-48.0,HUMAN
2026-05-11 20:27:00,-33.0,-38.5,6.00416522091123,-29.0,-48.0,HUMAN
2026-05-11 20:27:00,-33.0,-38.15,6.109623556324891,-29.0,-48.0,HUMAN
2026-05-11 20:27:00,-36.0,-37.95,6.111260099193946,-29.0,-48.0,HUMAN
2026-05-11 20:27:01,-36.0,-37.65,6.052065763026703,-29.0,-48.0,HUMAN
2026-05-11 20:27:01,-32.0,-37.1,6.040695324215583,-29.0,-48.0,HUMAN
2026-05-11 20:27:01,-32.0,-36.55,5.978921307393166,-29.0,-48.0,HUMAN
2026-05-11 20:27:01,-34.0,-35.85,5.387717513010495,-29.0,-48.0,HUMAN
2026-05-11 20:27:01,-34.0,-35.15,4.618170633486814,-29.0,-46.0,HUMAN
2026-05-11 20:27:02,-36.0,-34.65,3.9022429447690716,-29.0,-43.0,HUMAN
2026-05-11 20:27:02,-36.0,-34.3,3.421987726453735,-29.0,-43.0,HUMAN
2026-05-11 20:27:02,-36.0,-33.95,2.8191310718020897,-29.0,-43.0,HUMAN
2026-05-11 20:27:02,-35.0,-33.55,1.9358460682605938,-29.0,-36.0,OBJECT
2026-05-11 20:27:02,-37.0,-33.7,2.0760539492026697,-29.0,-37.0,HUMAN
2026-05-11 20:27:03,-37.0,-33.85,2.197157254271983,-29.0,-37.0,HUMAN
2026-05-11 20:27:03,-34.0,-33.9,2.1886068628239292,-29.0,-37.0,HUMAN
2026-05-11 20:27:03,-33.0,-33.9,2.1886068628239292,-29.0,-37.0,HUMAN
2026-05-11 20:27:03,-35.0,-34.0,2.1908902300206643,-29.0,-37.0,HUMAN
2026-05-11 20:27:03,-37.0,-34.35,2.080264406271472,-29.0,-37.0,HUMAN
2026-05-11 20:27:04,-34.0,-34.6,1.6852299546352716,-32.0,-37.0,OBJECT
2026-05-11 20:27:04,-38.0,-34.9,1.729161646579058,-32.0,-38.0,OBJECT
2026-05-11 20:27:04,-38.0,-35.15,1.7965244223221681,-32.0,-38.0,OBJECT
2026-05-11 20:27:04,-38.0,-35.4,1.8275666882497066,-32.0,-38.0,OBJECT
2026-05-11 20:27:04,-32.0,-35.2,1.9646882704388502,-32.0,-38.0,OBJECT
2026-05-11 20:27:05,-34.0,-35.1,1.972308292331602,-32.0,-38.0,OBJECT
2026-05-11 20:27:05,-38.0,-35.4,1.9339079605813716,-32.0,-38.0,OBJECT
2026-05-11 20:27:05,-37.0,-35.65,1.7965244223221684,-32.0,-38.0,OBJECT
2026-05-11 20:27:05,-38.0,-35.85,1.8241436346954698,-32.0,-38.0,OBJECT
2026-05-11 20:27:05,-36.0,-35.95,1.774119499921017,-32.0,-38.0,OBJECT
2026-05-11 20:27:06,-35.0,-35.9,1.786057109949175,-32.0,-38.0,OBJECT
2026-05-11 20:27:06,-35.0,-35.85,1.7965244223221681,-32.0,-38.0,OBJECT
2026-05-11 20:27:06,-35.0,-35.8,1.8055470085267789,-32.0,-38.0,OBJECT
2026-05-11 20:27:06,-35.0,-35.8,1.8055470085267789,-32.0,-38.0,OBJECT
2026-05-11 20:27:06,-34.0,-35.65,1.8241436346954698,-32.0,-38.0,OBJECT
2026-05-11 20:27:07,-35.0,-35.55,1.8020821290940099,-32.0,-38.0,OBJECT
2026-05-11 20:27:07,-38.0,-35.75,1.840516231930596,-32.0,-38.0,OBJECT
2026-05-11 20:27:07,-35.0,-35.85,1.7399712641305318,-32.0,-38.0,OBJECT
2026-05-11 20:27:07,-35.0,-35.85,1.7399712641305316,-32.0,-38.0,OBJECT
2026-05-11 20:27:07,-35.0,-35.75,1.7284386017443605,-32.0,-38.0,OBJECT
2026-05-11 20:27:08,-35.0,-35.8,1.6911534525287761,-32.0,-38.0,OBJECT
2026-05-11 20:27:08,-35.0,-35.65,1.620956507744733,-32.0,-38.0,OBJECT
2026-05-11 20:27:08,-35.0,-35.5,1.5329709716755893,-32.0,-38.0,OBJECT
2026-05-11 20:27:08,-32.0,-35.2,1.5999999999999999,-32.0,-38.0,OBJECT
2026-05-11 20:27:08,-34.0,-35.3,1.452583904633395,-32.0,-38.0,OBJECT
2026-05-11 20:27:09,-38.0,-35.5,1.5329709716755893,-32.0,-38.0,OBJECT
2026-05-11 20:27:09,-34.0,-35.3,1.4525839046333948,-32.0,-38.0,OBJECT
2026-05-11 20:27:09,-33.0,-35.1,1.4798648586948742,-32.0,-38.0,OBJECT
2026-05-11 20:27:09,-32.0,-34.8,1.4696938456699067,-32.0,-38.0,OBJECT
2026-05-11 20:27:09,-36.0,-34.8,1.4696938456699067,-32.0,-38.0,OBJECT
2026-05-11 20:27:10,-31.0,-34.6,1.6852299546352716,-31.0,-38.0,OBJECT
2026-05-11 20:27:10,-31.0,-34.4,1.8547236990991407,-31.0,-38.0,OBJECT
2026-05-11 20:27:10,-31.0,-34.2,1.98997487421324,-31.0,-38.0,OBJECT
2026-05-11 20:27:10,-34.0,-34.15,1.9817921182606413,-31.0,-38.0,OBJECT
2026-05-11 20:27:10,-34.0,-34.15,1.981792118260641,-31.0,-38.0,OBJECT
2026-05-11 20:27:11,-35.0,-34.15,1.981792118260641,-31.0,-38.0,OBJECT
2026-05-11 20:27:11,-34.0,-33.95,1.774119499921017,-31.0,-38.0,OBJECT
2026-05-11 20:27:11,-34.0,-33.9,1.7578395831246945,-31.0,-38.0,OBJECT
